uf,cidade,candidato,votos_validos,votos_concorrentes,lat,lon
PR,ASTORGA,CIRO GOMES,265,15498,-23.2350184,-51.6647074
PR,ASTORGA,FELIPE D'AVILA,56,15498,-23.2350184,-51.6647074
PR,ASTORGA,SORAYA THRONICKE,44,15498,-23.2350184,-51.6647074
PR,ASTORGA,PADRE KELMON,12,15498,-23.2350184,-51.6647074
PR,ASTORGA,SOFIA MANZANO,8,15498,-23.2350184,-51.6647074
PR,ASTORGA,CONSTITUINTE EYMAEL,2,15498,-23.2350184,-51.6647074
PR,ASTORGA,LÉO PÉRICLES,1,15498,-23.2350184,-51.6647074
PR,ASTORGA,VERA,1,15498,-23.2350184,-51.6647074
PR,ATALAIA,JAIR BOLSONARO,1544,2855,-23.1513833,-52.0529697
PR,ATALAIA,LULA,1128,2855,-23.1513833,-52.0529697
PR,ATALAIA,SIMONE TEBET,138,2855,-23.1513833,-52.0529697
PR,ATALAIA,CIRO GOMES,32,2855,-23.1513833,-52.0529697
PR,ATALAIA,SORAYA THRONICKE,8,2855,-23.1513833,-52.0529697
PR,ATALAIA,FELIPE D'AVILA,2,2855,-23.1513833,-52.0529697
PR,ATALAIA,PADRE KELMON,1,2855,-23.1513833,-52.0529697
PR,ATALAIA,SOFIA MANZANO,1,2855,-23.1513833,-52.0529697
PR,ATALAIA,LÉO PÉRICLES,1,2855,-23.1513833,-52.0529697
PR,ATALAIA,VERA,0,2855,-23.1513833,-52.0529697
PR,ATALAIA,CONSTITUINTE EYMAEL,0,2855,-23.1513833,-52.0529697
PR,BALSA NOVA,JAIR BOLSONARO,5077,9109,-25.5842234,-49.6312741
PR,BALSA NOVA,LULA,3346,9109,-25.5842234,-49.6312741
PR,BALSA NOVA,SIMONE TEBET,345,9109,-25.5842234,-49.6312741
PR,BALSA NOVA,CIRO GOMES,227,9109,-25.5842234,-49.6312741
PR,BALSA NOVA,SORAYA THRONICKE,67,9109,-25.5842234,-49.6312741
PR,BALSA NOVA,FELIPE D'AVILA,30,9109,-25.5842234,-49.6312741
PR,BALSA NOVA,PADRE KELMON,7,9109,-25.5842234,-49.6312741
PR,BALSA NOVA,SOFIA MANZANO,5,9109,-25.5842234,-49.6312741
PR,BALSA NOVA,LÉO PÉRICLES,2,9109,-25.5842234,-49.6312741
PR,BALSA NOVA,VERA,2,9109,-25.5842234,-49.6312741
PR,BALSA NOVA,CONSTITUINTE EYMAEL,1,9109,-25.5842234,-49.6312741
PR,BANDEIRANTES,JAIR BOLSONARO,12543,18849,-23.107788,-50.370407
PR,BANDEIRANTES,LULA,5338,18849,-23.107788,-50.370407
PR,BANDEIRANTES,SIMONE TEBET,582,18849,-23.107788,-50.370407
PR,BANDEIRANTES,CIRO GOMES,277,18849,-23.107788,-50.370407
PR,BANDEIRANTES,SORAYA THRONICKE,54,18849,-23.107788,-50.370407
PR,BANDEIRANTES,FELIPE D'AVILA,30,18849,-23.107788,-50.370407
PR,BANDEIRANTES,SOFIA MANZANO,8,18849,-23.107788,-50.370407
PR,BANDEIRANTES,PADRE KELMON,8,18849,-23.107788,-50.370407
PR,BANDEIRANTES,CONSTITUINTE EYMAEL,5,18849,-23.107788,-50.370407
PR,BANDEIRANTES,LÉO PÉRICLES,3,18849,-23.107788,-50.370407
PR,BANDEIRANTES,VERA,1,18849,-23.107788,-50.370407
PR,BARBOSA FERRAZ,JAIR BOLSONARO,3215,6440,-24.0287182,-52.00811
PR,BARBOSA FERRAZ,LULA,2822,6440,-24.0287182,-52.00811
PR,BARBOSA FERRAZ,SIMONE TEBET,220,6440,-24.0287182,-52.00811
PR,BARBOSA FERRAZ,CIRO GOMES,125,6440,-24.0287182,-52.00811
PR,BARBOSA FERRAZ,SORAYA THRONICKE,43,6440,-24.0287182,-52.00811
PR,BARBOSA FERRAZ,FELIPE D'AVILA,8,6440,-24.0287182,-52.00811
PR,BARBOSA FERRAZ,LÉO PÉRICLES,5,6440,-24.0287182,-52.00811
PR,BARBOSA FERRAZ,VERA,1,6440,-24.0287182,-52.00811
PR,BARBOSA FERRAZ,SOFIA MANZANO,1,6440,-24.0287182,-52.00811
PR,BARBOSA FERRAZ,PADRE KELMON,0,6440,-24.0287182,-52.00811
PR,BARBOSA FERRAZ,CONSTITUINTE EYMAEL,0,6440,-24.0287182,-52.00811
PR,BARRA DO JACARÉ,LULA,985,2086,-23.1151788,-50.1813945
PR,BARRA DO JACARÉ,JAIR BOLSONARO,970,2086,-23.1151788,-50.1813945
PR,BARRA DO JACARÉ,SIMONE TEBET,66,2086,-23.1151788,-50.1813945
PR,BARRA DO JACARÉ,CIRO GOMES,53,2086,-23.1151788,-50.1813945
PR,BARRA DO JACARÉ,FELIPE D'AVILA,5,2086,-23.1151788,-50.1813945
PR,BARRA DO JACARÉ,SORAYA THRONICKE,5,2086,-23.1151788,-50.1813945
PR,BARRA DO JACARÉ,PADRE KELMON,1,2086,-23.1151788,-50.1813945
PR,BARRA DO JACARÉ,SOFIA MANZANO,1,2086,-23.1151788,-50.1813945
PR,BARRA DO JACARÉ,LÉO PÉRICLES,0,2086,-23.1151788,-50.1813945
PR,BARRA DO JACARÉ,VERA,0,2086,-23.1151788,-50.1813945
PR,BARRA DO JACARÉ,CONSTITUINTE EYMAEL,0,2086,-23.1151788,-50.1813945
PR,BARRACÃO,JAIR BOLSONARO,2990,5914,-26.252395,-53.6349576
PR,BARRACÃO,LULA,2674,5914,-26.252395,-53.6349576
PR,BARRACÃO,SIMONE TEBET,124,5914,-26.252395,-53.6349576
PR,BARRACÃO,CIRO GOMES,84,5914,-26.252395,-53.6349576
PR,BARRACÃO,FELIPE D'AVILA,19,5914,-26.252395,-53.6349576
PR,BARRACÃO,SORAYA THRONICKE,15,5914,-26.252395,-53.6349576
PR,BARRACÃO,PADRE KELMON,4,5914,-26.252395,-53.6349576
PR,BARRACÃO,VERA,3,5914,-26.252395,-53.6349576
PR,BARRACÃO,CONSTITUINTE EYMAEL,1,5914,-26.252395,-53.6349576
PR,BARRACÃO,SOFIA MANZANO,0,5914,-26.252395,-53.6349576
PR,BARRACÃO,LÉO PÉRICLES,0,5914,-26.252395,-53.6349576
PR,BELA VISTA DA CAROBA,LULA,1413,2419,-25.8792818,-53.6672545
PR,BELA VISTA DA CAROBA,JAIR BOLSONARO,899,2419,-25.8792818,-53.6672545
PR,BELA VISTA DA CAROBA,SIMONE TEBET,53,2419,-25.8792818,-53.6672545
PR,BELA VISTA DA CAROBA,CIRO GOMES,41,2419,-25.8792818,-53.6672545
PR,BELA VISTA DA CAROBA,SORAYA THRONICKE,8,2419,-25.8792818,-53.6672545
PR,BELA VISTA DA CAROBA,FELIPE D'AVILA,4,2419,-25.8792818,-53.6672545
PR,BELA VISTA DA CAROBA,PADRE KELMON,1,2419,-25.8792818,-53.6672545
PR,BELA VISTA DA CAROBA,LÉO PÉRICLES,0,2419,-25.8792818,-53.6672545
PR,BELA VISTA DA CAROBA,CONSTITUINTE EYMAEL,0,2419,-25.8792818,-53.6672545
PR,BELA VISTA DA CAROBA,VERA,0,2419,-25.8792818,-53.6672545
PR,BELA VISTA DA CAROBA,SOFIA MANZANO,0,2419,-25.8792818,-53.6672545
PR,BELA VISTA DO PARAÍSO,JAIR BOLSONARO,5479,9518,-22.9948493,-51.1907996
PR,BELA VISTA DO PARAÍSO,LULA,3480,9518,-22.9948493,-51.1907996
PR,BELA VISTA DO PARAÍSO,SIMONE TEBET,337,9518,-22.9948493,-51.1907996
PR,BELA VISTA DO PARAÍSO,CIRO GOMES,163,9518,-22.9948493,-51.1907996
PR,BELA VISTA DO PARAÍSO,SORAYA THRONICKE,28,9518,-22.9948493,-51.1907996
PR,BELA VISTA DO PARAÍSO,FELIPE D'AVILA,16,9518,-22.9948493,-51.1907996
PR,BELA VISTA DO PARAÍSO,PADRE KELMON,6,9518,-22.9948493,-51.1907996
PR,BELA VISTA DO PARAÍSO,SOFIA MANZANO,3,9518,-22.9948493,-51.1907996
PR,BELA VISTA DO PARAÍSO,CONSTITUINTE EYMAEL,2,9518,-22.9948493,-51.1907996
PR,BELA VISTA DO PARAÍSO,VERA,2,9518,-22.9948493,-51.1907996
PR,BELA VISTA DO PARAÍSO,LÉO PÉRICLES,2,9518,-22.9948493,-51.1907996
PR,BITURUNA,LULA,5378,9678,-26.161281,-51.5533319
PR,BITURUNA,JAIR BOLSONARO,3737,9678,-26.161281,-51.5533319
PR,BITURUNA,SIMONE TEBET,299,9678,-26.161281,-51.5533319
PR,BITURUNA,CIRO GOMES,185,9678,-26.161281,-51.5533319
PR,BITURUNA,SORAYA THRONICKE,46,9678,-26.161281,-51.5533319
PR,BITURUNA,FELIPE D'AVILA,19,9678,-26.161281,-51.5533319
PR,BITURUNA,PADRE KELMON,9,9678,-26.161281,-51.5533319
PR,BITURUNA,LÉO PÉRICLES,3,9678,-26.161281,-51.5533319
PR,BITURUNA,SOFIA MANZANO,1,9678,-26.161281,-51.5533319
PR,BITURUNA,CONSTITUINTE EYMAEL,1,9678,-26.161281,-51.5533319
PR,BITURUNA,VERA,0,9678,-26.161281,-51.5533319
PR,BOA ESPERANÇA,JAIR BOLSONARO,2044,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA,LULA,851,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA,SIMONE TEBET,83,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA,CIRO GOMES,35,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA,SORAYA THRONICKE,5,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA,PADRE KELMON,3,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA,FELIPE D'AVILA,2,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA,LÉO PÉRICLES,1,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA,SOFIA MANZANO,1,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA,CONSTITUINTE EYMAEL,0,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA,VERA,0,3025,-24.2411024,-52.7860277
PR,BOA ESPERANÇA DO IGUAÇU,LULA,1200,1940,-25.6362851,-53.2139114
PR,BOA ESPERANÇA DO IGUAÇU,JAIR BOLSONARO,636,1940,-25.6362851,-53.2139114
PR,BOA ESPERANÇA DO IGUAÇU,SIMONE TEBET,62,1940,-25.6362851,-53.2139114
PR,BOA ESPERANÇA DO IGUAÇU,CIRO GOMES,31,1940,-25.6362851,-53.2139114
PR,BOA ESPERANÇA DO IGUAÇU,SORAYA THRONICKE,8,1940,-25.6362851,-53.2139114
PR,BOA ESPERANÇA DO IGUAÇU,FELIPE D'AVILA,2,1940,-25.6362851,-53.2139114
PR,BOA ESPERANÇA DO IGUAÇU,PADRE KELMON,1,1940,-25.6362851,-53.2139114
PR,BOA ESPERANÇA DO IGUAÇU,CONSTITUINTE EYMAEL,0,1940,-25.6362851,-53.2139114
PR,BOA ESPERANÇA DO IGUAÇU,LÉO PÉRICLES,0,1940,-25.6362851,-53.2139114
PR,BOA ESPERANÇA DO IGUAÇU,SOFIA MANZANO,0,1940,-25.6362851,-53.2139114
PR,BOA ESPERANÇA DO IGUAÇU,VERA,0,1940,-25.6362851,-53.2139114
PR,BOA VENTURA DE SÃO ROQUE,LULA,2437,4064,-24.88177,-51.5441292
PR,BOA VENTURA DE SÃO ROQUE,JAIR BOLSONARO,1357,4064,-24.88177,-51.5441292
PR,BOA VENTURA DE SÃO ROQUE,SIMONE TEBET,152,4064,-24.88177,-51.5441292
PR,BOA VENTURA DE SÃO ROQUE,CIRO GOMES,87,4064,-24.88177,-51.5441292
PR,BOA VENTURA DE SÃO ROQUE,SORAYA THRONICKE,24,4064,-24.88177,-51.5441292
PR,BOA VENTURA DE SÃO ROQUE,FELIPE D'AVILA,5,4064,-24.88177,-51.5441292
PR,BOA VENTURA DE SÃO ROQUE,CONSTITUINTE EYMAEL,1,4064,-24.88177,-51.5441292
PR,BOA VENTURA DE SÃO ROQUE,SOFIA MANZANO,1,4064,-24.88177,-51.5441292
PR,BOA VENTURA DE SÃO ROQUE,LÉO PÉRICLES,0,4064,-24.88177,-51.5441292
PR,BOA VENTURA DE SÃO ROQUE,VERA,0,4064,-24.88177,-51.5441292
PR,BOA VENTURA DE SÃO ROQUE,PADRE KELMON,0,4064,-24.88177,-51.5441292
PR,BOA VISTA DA APARECIDA,LULA,2534,5259,-25.4357216,-53.4067721
PR,BOA VISTA DA APARECIDA,JAIR BOLSONARO,2408,5259,-25.4357216,-53.4067721
PR,BOA VISTA DA APARECIDA,SIMONE TEBET,201,5259,-25.4357216,-53.4067721
PR,BOA VISTA DA APARECIDA,CIRO GOMES,93,5259,-25.4357216,-53.4067721
PR,BOA VISTA DA APARECIDA,FELIPE D'AVILA,9,5259,-25.4357216,-53.4067721
PR,BOA VISTA DA APARECIDA,SORAYA THRONICKE,8,5259,-25.4357216,-53.4067721
PR,BOA VISTA DA APARECIDA,SOFIA MANZANO,2,5259,-25.4357216,-53.4067721
PR,BOA VISTA DA APARECIDA,VERA,2,5259,-25.4357216,-53.4067721
PR,BOA VISTA DA APARECIDA,LÉO PÉRICLES,1,5259,-25.4357216,-53.4067721
PR,BOA VISTA DA APARECIDA,PADRE KELMON,1,5259,-25.4357216,-53.4067721
PR,BOA VISTA DA APARECIDA,CONSTITUINTE EYMAEL,0,5259,-25.4357216,-53.4067721
PR,BOCAIÚVA DO SUL,JAIR BOLSONARO,3684,7268,-25.206591,-49.114131
PR,BOCAIÚVA DO SUL,LULA,2990,7268,-25.206591,-49.114131
PR,BOCAIÚVA DO SUL,SIMONE TEBET,332,7268,-25.206591,-49.114131
PR,BOCAIÚVA DO SUL,CIRO GOMES,183,7268,-25.206591,-49.114131
PR,BOCAIÚVA DO SUL,SORAYA THRONICKE,55,7268,-25.206591,-49.114131
PR,BOCAIÚVA DO SUL,FELIPE D'AVILA,15,7268,-25.206591,-49.114131
PR,BOCAIÚVA DO SUL,PADRE KELMON,5,7268,-25.206591,-49.114131
PR,BOCAIÚVA DO SUL,SOFIA MANZANO,2,7268,-25.206591,-49.114131
PR,BOCAIÚVA DO SUL,LÉO PÉRICLES,2,7268,-25.206591,-49.114131
PR,BOCAIÚVA DO SUL,VERA,0,7268,-25.206591,-49.114131
PR,BOCAIÚVA DO SUL,CONSTITUINTE EYMAEL,0,7268,-25.206591,-49.114131
PR,BOM JESUS DO SUL,LULA,1658,2922,-26.1922507,-53.6002033
PR,BOM JESUS DO SUL,JAIR BOLSONARO,1165,2922,-26.1922507,-53.6002033
PR,BOM JESUS DO SUL,SIMONE TEBET,51,2922,-26.1922507,-53.6002033
PR,BOM JESUS DO SUL,CIRO GOMES,42,2922,-26.1922507,-53.6002033
PR,BOM JESUS DO SUL,SORAYA THRONICKE,3,2922,-26.1922507,-53.6002033
PR,BOM JESUS DO SUL,PADRE KELMON,2,2922,-26.1922507,-53.6002033
PR,BOM JESUS DO SUL,FELIPE D'AVILA,1,2922,-26.1922507,-53.6002033
PR,BOM JESUS DO SUL,SOFIA MANZANO,0,2922,-26.1922507,-53.6002033
PR,BOM JESUS DO SUL,CONSTITUINTE EYMAEL,0,2922,-26.1922507,-53.6002033
PR,BOM JESUS DO SUL,VERA,0,2922,-26.1922507,-53.6002033
PR,BOM JESUS DO SUL,LÉO PÉRICLES,0,2922,-26.1922507,-53.6002033
PR,BOM SUCESSO,LULA,2138,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO,JAIR BOLSONARO,1681,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO,SIMONE TEBET,167,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO,CIRO GOMES,90,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO,SORAYA THRONICKE,13,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO,FELIPE D'AVILA,4,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO,PADRE KELMON,2,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO,LÉO PÉRICLES,0,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO,SOFIA MANZANO,0,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO,VERA,0,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO,CONSTITUINTE EYMAEL,0,4095,-23.7101968,-51.7661597
PR,BOM SUCESSO DO SUL,JAIR BOLSONARO,1428,2458,-26.0749256,-52.8348629
PR,BOM SUCESSO DO SUL,LULA,914,2458,-26.0749256,-52.8348629
PR,BOM SUCESSO DO SUL,SIMONE TEBET,61,2458,-26.0749256,-52.8348629
PR,BOM SUCESSO DO SUL,CIRO GOMES,37,2458,-26.0749256,-52.8348629
PR,BOM SUCESSO DO SUL,SORAYA THRONICKE,8,2458,-26.0749256,-52.8348629
PR,BOM SUCESSO DO SUL,FELIPE D'AVILA,7,2458,-26.0749256,-52.8348629
PR,BOM SUCESSO DO SUL,PADRE KELMON,2,2458,-26.0749256,-52.8348629
PR,BOM SUCESSO DO SUL,SOFIA MANZANO,1,2458,-26.0749256,-52.8348629
PR,BOM SUCESSO DO SUL,LÉO PÉRICLES,0,2458,-26.0749256,-52.8348629
PR,BOM SUCESSO DO SUL,VERA,0,2458,-26.0749256,-52.8348629
PR,BOM SUCESSO DO SUL,CONSTITUINTE EYMAEL,0,2458,-26.0749256,-52.8348629
PR,BORRAZÓPOLIS,JAIR BOLSONARO,2752,5111,-23.9399295,-51.5842203
PR,BORRAZÓPOLIS,LULA,2051,5111,-23.9399295,-51.5842203
PR,BORRAZÓPOLIS,SIMONE TEBET,191,5111,-23.9399295,-51.5842203
PR,BORRAZÓPOLIS,CIRO GOMES,75,5111,-23.9399295,-51.5842203
PR,BORRAZÓPOLIS,SORAYA THRONICKE,20,5111,-23.9399295,-51.5842203
PR,BORRAZÓPOLIS,FELIPE D'AVILA,13,5111,-23.9399295,-51.5842203
PR,BORRAZÓPOLIS,PADRE KELMON,8,5111,-23.9399295,-51.5842203
PR,BORRAZÓPOLIS,SOFIA MANZANO,1,5111,-23.9399295,-51.5842203
PR,BORRAZÓPOLIS,VERA,0,5111,-23.9399295,-51.5842203
PR,BORRAZÓPOLIS,LÉO PÉRICLES,0,5111,-23.9399295,-51.5842203
PR,BORRAZÓPOLIS,CONSTITUINTE EYMAEL,0,5111,-23.9399295,-51.5842203
PR,BRAGANEY,JAIR BOLSONARO,1736,3498,-24.8179919,-53.118506
PR,BRAGANEY,LULA,1577,3498,-24.8179919,-53.118506
PR,BRAGANEY,SIMONE TEBET,96,3498,-24.8179919,-53.118506
PR,BRAGANEY,CIRO GOMES,68,3498,-24.8179919,-53.118506
PR,BRAGANEY,SORAYA THRONICKE,13,3498,-24.8179919,-53.118506
PR,BRAGANEY,FELIPE D'AVILA,4,3498,-24.8179919,-53.118506
PR,BRAGANEY,PADRE KELMON,2,3498,-24.8179919,-53.118506
PR,BRAGANEY,LÉO PÉRICLES,1,3498,-24.8179919,-53.118506
PR,BRAGANEY,CONSTITUINTE EYMAEL,1,3498,-24.8179919,-53.118506
PR,BRAGANEY,VERA,0,3498,-24.8179919,-53.118506
PR,BRAGANEY,SOFIA MANZANO,0,3498,-24.8179919,-53.118506
PR,BRASILÂNDIA DO SUL,LULA,1307,2427,-24.1975793,-53.527551
PR,BRASILÂNDIA DO SUL,JAIR BOLSONARO,1009,2427,-24.1975793,-53.527551
PR,BRASILÂNDIA DO SUL,SIMONE TEBET,63,2427,-24.1975793,-53.527551
PR,BRASILÂNDIA DO SUL,CIRO GOMES,36,2427,-24.1975793,-53.527551
PR,BRASILÂNDIA DO SUL,FELIPE D'AVILA,5,2427,-24.1975793,-53.527551
PR,BRASILÂNDIA DO SUL,SORAYA THRONICKE,4,2427,-24.1975793,-53.527551
PR,BRASILÂNDIA DO SUL,CONSTITUINTE EYMAEL,1,2427,-24.1975793,-53.527551
PR,BRASILÂNDIA DO SUL,LÉO PÉRICLES,1,2427,-24.1975793,-53.527551
PR,BRASILÂNDIA DO SUL,PADRE KELMON,1,2427,-24.1975793,-53.527551
PR,BRASILÂNDIA DO SUL,VERA,0,2427,-24.1975793,-53.527551
PR,BRASILÂNDIA DO SUL,SOFIA MANZANO,0,2427,-24.1975793,-53.527551
PR,CAFEARA,LULA,1016,1789,-22.78905,-51.714195
PR,CAFEARA,JAIR BOLSONARO,696,1789,-22.78905,-51.714195
PR,CAFEARA,SIMONE TEBET,56,1789,-22.78905,-51.714195
PR,CAFEARA,CIRO GOMES,16,1789,-22.78905,-51.714195
PR,CAFEARA,SORAYA THRONICKE,4,1789,-22.78905,-51.714195
PR,CAFEARA,FELIPE D'AVILA,1,1789,-22.78905,-51.714195
PR,CAFEARA,CONSTITUINTE EYMAEL,0,1789,-22.78905,-51.714195
PR,CAFEARA,SOFIA MANZANO,0,1789,-22.78905,-51.714195
PR,CAFEARA,LÉO PÉRICLES,0,1789,-22.78905,-51.714195
PR,CAFEARA,PADRE KELMON,0,1789,-22.78905,-51.714195
PR,CAFEARA,VERA,0,1789,-22.78905,-51.714195
PR,CAFELÂNDIA,JAIR BOLSONARO,6502,10416,-24.6176963,-53.3218057
PR,CAFELÂNDIA,LULA,3346,10416,-24.6176963,-53.3218057
PR,CAFELÂNDIA,SIMONE TEBET,292,10416,-24.6176963,-53.3218057
PR,CAFELÂNDIA,CIRO GOMES,206,10416,-24.6176963,-53.3218057
PR,CAFELÂNDIA,FELIPE D'AVILA,32,10416,-24.6176963,-53.3218057
PR,CAFELÂNDIA,SORAYA THRONICKE,23,10416,-24.6176963,-53.3218057
PR,CAFELÂNDIA,PADRE KELMON,7,10416,-24.6176963,-53.3218057
PR,CAFELÂNDIA,SOFIA MANZANO,3,10416,-24.6176963,-53.3218057
PR,CAFELÂNDIA,VERA,2,10416,-24.6176963,-53.3218057
PR,CAFELÂNDIA,CONSTITUINTE EYMAEL,2,10416,-24.6176963,-53.3218057
PR,CAFELÂNDIA,LÉO PÉRICLES,1,10416,-24.6176963,-53.3218057
PR,CAFEZAL DO SUL,JAIR BOLSONARO,1759,3182,-23.900508,-53.512418
PR,CAFEZAL DO SUL,LULA,1234,3182,-23.900508,-53.512418
PR,CAFEZAL DO SUL,SIMONE TEBET,123,3182,-23.900508,-53.512418
PR,CAFEZAL DO SUL,CIRO GOMES,47,3182,-23.900508,-53.512418
PR,CAFEZAL DO SUL,FELIPE D'AVILA,9,3182,-23.900508,-53.512418
PR,CAFEZAL DO SUL,SORAYA THRONICKE,8,3182,-23.900508,-53.512418
PR,CAFEZAL DO SUL,PADRE KELMON,1,3182,-23.900508,-53.512418
PR,CAFEZAL DO SUL,SOFIA MANZANO,1,3182,-23.900508,-53.512418
PR,CAFEZAL DO SUL,VERA,0,3182,-23.900508,-53.512418
PR,CAFEZAL DO SUL,CONSTITUINTE EYMAEL,0,3182,-23.900508,-53.512418
PR,CAFEZAL DO SUL,LÉO PÉRICLES,0,3182,-23.900508,-53.512418
PR,CALIFÓRNIA,JAIR BOLSONARO,3273,5460,-23.6672543,-51.3554556
PR,CALIFÓRNIA,LULA,1774,5460,-23.6672543,-51.3554556
PR,CALIFÓRNIA,SIMONE TEBET,241,5460,-23.6672543,-51.3554556
PR,CALIFÓRNIA,CIRO GOMES,126,5460,-23.6672543,-51.3554556
PR,CALIFÓRNIA,SORAYA THRONICKE,18,5460,-23.6672543,-51.3554556
PR,CALIFÓRNIA,FELIPE D'AVILA,16,5460,-23.6672543,-51.3554556
PR,CALIFÓRNIA,PADRE KELMON,7,5460,-23.6672543,-51.3554556
PR,CALIFÓRNIA,CONSTITUINTE EYMAEL,4,5460,-23.6672543,-51.3554556
PR,CALIFÓRNIA,LÉO PÉRICLES,1,5460,-23.6672543,-51.3554556
PR,CALIFÓRNIA,VERA,0,5460,-23.6672543,-51.3554556
PR,CALIFÓRNIA,SOFIA MANZANO,0,5460,-23.6672543,-51.3554556
PR,CAMBARÁ,JAIR BOLSONARO,7432,13409,-23.042273,-50.075281
PR,CAMBARÁ,LULA,5128,13409,-23.042273,-50.075281
PR,CAMBARÁ,SIMONE TEBET,454,13409,-23.042273,-50.075281
PR,CAMBARÁ,CIRO GOMES,291,13409,-23.042273,-50.075281
PR,CAMBARÁ,SORAYA THRONICKE,54,13409,-23.042273,-50.075281
PR,CAMBARÁ,FELIPE D'AVILA,26,13409,-23.042273,-50.075281
PR,CAMBARÁ,PADRE KELMON,13,13409,-23.042273,-50.075281
PR,CAMBARÁ,VERA,5,13409,-23.042273,-50.075281
PR,CAMBARÁ,SOFIA MANZANO,3,13409,-23.042273,-50.075281
PR,CAMBARÁ,LÉO PÉRICLES,2,13409,-23.042273,-50.075281
PR,CAMBARÁ,CONSTITUINTE EYMAEL,1,13409,-23.042273,-50.075281
PR,CAMBIRA,JAIR BOLSONARO,2872,4916,-23.6002773,-51.5809914
PR,CAMBIRA,LULA,1710,4916,-23.6002773,-51.5809914
PR,CAMBIRA,SIMONE TEBET,196,4916,-23.6002773,-51.5809914
PR,CAMBIRA,CIRO GOMES,96,4916,-23.6002773,-51.5809914
PR,CAMBIRA,SORAYA THRONICKE,22,4916,-23.6002773,-51.5809914
PR,CAMBIRA,FELIPE D'AVILA,11,4916,-23.6002773,-51.5809914
PR,CAMBIRA,PADRE KELMON,4,4916,-23.6002773,-51.5809914
PR,CAMBIRA,SOFIA MANZANO,3,4916,-23.6002773,-51.5809914
PR,CAMBIRA,LÉO PÉRICLES,1,4916,-23.6002773,-51.5809914
PR,CAMBIRA,CONSTITUINTE EYMAEL,1,4916,-23.6002773,-51.5809914
PR,CAMBIRA,VERA,0,4916,-23.6002773,-51.5809914
PR,CAMBÉ,JAIR BOLSONARO,35256,57132,-23.2782035,-51.2779583
PR,CAMBÉ,LULA,16512,57132,-23.2782035,-51.2779583
PR,CAMBÉ,SIMONE TEBET,3003,57132,-23.2782035,-51.2779583
PR,CAMBÉ,CIRO GOMES,1624,57132,-23.2782035,-51.2779583
PR,CAMBÉ,SORAYA THRONICKE,330,57132,-23.2782035,-51.2779583
PR,CAMBÉ,FELIPE D'AVILA,276,57132,-23.2782035,-51.2779583
PR,CAMBÉ,PADRE KELMON,56,57132,-23.2782035,-51.2779583
PR,CAMBÉ,LÉO PÉRICLES,28,57132,-23.2782035,-51.2779583
PR,CAMBÉ,SOFIA MANZANO,25,57132,-23.2782035,-51.2779583
PR,CAMBÉ,CONSTITUINTE EYMAEL,14,57132,-23.2782035,-51.2779583
PR,CAMBÉ,VERA,8,57132,-23.2782035,-51.2779583
PR,CAMPINA DA LAGOA,JAIR BOLSONARO,4740,9126,-24.5937926,-52.8038965
PR,CAMPINA DA LAGOA,LULA,3682,9126,-24.5937926,-52.8038965
PR,CAMPINA DA LAGOA,SIMONE TEBET,461,9126,-24.5937926,-52.8038965
PR,CAMPINA DA LAGOA,CIRO GOMES,149,9126,-24.5937926,-52.8038965
PR,CAMPINA DA LAGOA,FELIPE D'AVILA,41,9126,-24.5937926,-52.8038965
PR,CAMPINA DA LAGOA,SORAYA THRONICKE,38,9126,-24.5937926,-52.8038965
PR,CAMPINA DA LAGOA,PADRE KELMON,5,9126,-24.5937926,-52.8038965
PR,CAMPINA DA LAGOA,SOFIA MANZANO,5,9126,-24.5937926,-52.8038965
PR,CAMPINA DA LAGOA,VERA,3,9126,-24.5937926,-52.8038965
PR,CAMPINA DA LAGOA,LÉO PÉRICLES,2,9126,-24.5937926,-52.8038965
PR,CAMPINA DA LAGOA,CONSTITUINTE EYMAEL,0,9126,-24.5937926,-52.8038965
PR,CAMPINA DO SIMÃO,LULA,1750,2752,-25.1086375,-51.8076658
PR,CAMPINA DO SIMÃO,JAIR BOLSONARO,859,2752,-25.1086375,-51.8076658
PR,CAMPINA DO SIMÃO,SIMONE TEBET,79,2752,-25.1086375,-51.8076658
